,points
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,3
53,1
53,2
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,3
53,6
53,2
53,11
53,2
53,2
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,2
53,2
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,4
53,1
53,1
53,1
53,34
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,8
53,1
53,1
53,1
53,1
53,2
53,4
53,1
53,1
53,23
53,1
53,1
53,7
53,1
53,1
53,1
53,1
53,1
53,10
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,2
53,1
53,51
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,6
53,1
53,1
53,7
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,10
53,3
53,1
53,1
53,1
53,1
53,2
53,1
53,2
53,1
53,1
53,2
53,2
53,6
53,2
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,7
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,2
53,1
53,1
53,1
53,13
53,8
53,1
53,1
53,1
53,1
53,6
53,1
53,1
53,1
53,1
53,2
53,6
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,5
53,2
53,1
53,1
53,3
53,1
53,2
53,4
53,2
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,1
53,71
53,2
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,20
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,10
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,6
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,6
53,1
53,1
53,1
53,4
53,1
53,3
53,1
53,1
53,6
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,9
53,1
53,2
53,1
53,1
53,1
53,1
53,6
53,1
53,2
53,1
53,2
53,2
53,1
53,4
53,2
53,3
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,1
53,1
53,1
53,2
53,1
53,2
53,1
53,1
53,7
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,22
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,39
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,6
53,1
53,1
53,1
53,11
53,1
53,1
53,2
53,1
53,2
53,1
53,1
53,1
53,1
53,56
53,1
53,1
53,1
53,2
53,1
53,3
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,2
53,10
53,2
53,2
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,5
53,2
53,1
53,1
53,12
53,2
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,2
53,3
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,7
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,6
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,6
53,1
53,1
53,1
53,1
53,1
53,9
53,1
53,1
53,1
53,1
53,6
53,1
53,1
53,1
53,2
53,1
53,1
53,4
53,1
53,10
53,1
53,1
53,3
53,1
53,1
53,14
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,3
53,1
53,4
53,5
53,1
53,1
53,2
53,1
53,2
53,1
53,2
53,1
53,1
53,1
53,2
53,1
53,1
53,50
53,1
53,1
53,3
53,18
53,17
53,1
53,11
53,8
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,2
53,1
53,1
53,2
53,3
53,4
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,26
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,3
53,1
53,1
53,2
53,1
53,1
53,1
53,2
53,2
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,2
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,86
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,47
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,7
53,6
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,7
53,3
53,3
53,1
53,2
53,1
53,1
53,4
53,1
53,1
53,1
53,2
53,4
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,4
53,1
53,1
53,2
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,54
53,8
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,13
53,4
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,3
53,1
53,1
53,3
53,1
53,3
53,1
53,1
53,14
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,15
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,15
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,8
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,4
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,2
53,4
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,89
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,5
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,2
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,2
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,7
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,1
53,8
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,2
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,7
53,5
53,15
53,1
53,1
53,1
53,1
53,1
53,6
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,10
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,28
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,4
53,1
53,1
53,4
53,2
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,2
53,1
53,2
53,1
53,1
53,1
53,1
53,20
53,1
53,1
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,153
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,2
53,1
53,1
53,1
53,2
53,5
53,2
53,3
53,1
53,51
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,5
53,1
53,22
53,1
53,2
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,4
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,2
53,1
53,2
53,1
53,4
53,1
53,1
53,3
53,1
53,2
53,1
53,11
53,1
53,1
53,2
53,1
53,1
53,5
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,16
53,2
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,4
53,1
53,2
53,1
53,2
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,33
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,4
53,5
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,8
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,9
53,1
53,5
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,15
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,12
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,5
53,1
53,5
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,2
53,2
53,2
53,1
53,1
53,1
53,2
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,6
53,1
53,1
53,1
53,2
53,43
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,8
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,2
53,1
53,2
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,2
53,1
53,1
53,15
53,1
53,7
53,1
53,3
53,4
53,6
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,12
53,1
53,1
53,1
53,1
53,8
53,1
53,1
53,2
53,1
53,1
53,1
53,4
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,2
53,1
53,7
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,1
53,2
53,1
53,1
53,2
53,3
53,3
53,2
53,2
53,1
53,1
53,1
53,1
53,1
53,16
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,2
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,29
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,18
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,4
53,1
53,1
53,8
53,1
53,1
53,1
53,1
53,8
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,2
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,3
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,4
53,5
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,6
53,1
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,4
53,1
53,1
53,4
53,1
53,69
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,31
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,3
53,1
53,1
53,4
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,1
53,1
53,1
53,5
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,5
53,1
53,2
53,1
53,1
53,1
53,4
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,3
53,3
53,1
53,2
53,1
53,1
53,1
53,1
53,2
53,1
53,2
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,4
53,2
53,1
53,1
53,4
53,3
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,1
53,2
53,1
53,1
53,3
53,1
53,2
53,1
53,1
53,1
53,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,8
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,2
54,2
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,3
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,3
54,4
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,4
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,5
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,6
54,1
54,1
54,1
54,1
54,3
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,9
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,6
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,17
54,1
54,1
54,2
54,1
54,6
54,3
54,1
54,1
54,1
54,1
54,1
54,1
54,4
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,6
54,1
54,4
54,1
54,1
54,2
54,1
54,1
54,1
54,9
54,1
54,2
54,1
54,1
54,1
54,2
54,22
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,4
54,4
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,4
54,1
54,3
54,1
54,1
54,1
54,1
54,1
54,6
54,1
54,7
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,3
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,21
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,4
54,1
54,1
54,1
54,1
54,1
54,1
54,3
54,1
54,1
54,4
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,4
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,8
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,2
54,13
54,7
54,1
54,4
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,3
54,1
54,1
54,1
54,1
54,5
54,1
54,1
54,1
54,2
54,1
54,2
54,1
54,2
54,2
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,4
54,5
54,12
54,1
54,1
54,1
54,1
54,5
54,1
54,1
54,1
54,1
54,1
54,7
54,14
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,4
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,2
54,3
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,4
54,1
54,1
54,2
54,3
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,4
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,13
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,3
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,7
54,1
54,1
54,3
54,3
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,3
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,5
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,3
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,3
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,5
54,2
54,1
54,1
54,1
54,2
54,1
54,6
54,1
54,1
54,2
54,1
54,1
54,2
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,22
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,5
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,5
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,7
54,2
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,2
54,1
54,2
54,1
54,1
54,1
54,1
54,3
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,4
54,1
54,1
54,1
54,1
54,1
54,5
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,4
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,2
54,1
54,1
54,5
54,1
54,1
54,2
54,3
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,3
54,4
54,1
54,6
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,4
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,3
54,1
54,1
54,1
54,1
54,2
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,3
54,1
54,1
54,21
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,3
54,11
54,4
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,2
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,2
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,8
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,4
54,1
54,1
54,1
54,1
54,1
54,1
54,5
54,1
54,4
54,1
54,1
54,1
54,1
54,16
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,69
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,1
54,2
54,1
54,1
54,1
54,1
54,1
54,1
54,1
